draw_id,index,is_signal,beta_draw,abs_beta_draw,lambda_draw,lambda2_draw,tau_draw,tau2_draw,c2_draw,eta_draw,base_scale_draw,kappa2_draw
3,3,1,0.591009327228955,0.591009327228955,18.8864369377967,356.697500205371,1.09656143854846,1.20244698851146,4.15413322642832,0,56.1864909293859,8.36776070344517
3,4,1,0.545621491823777,0.545621491823777,5.20052766527609,27.0454879973019,1.09656143854846,1.20244698851146,4.15413322642832,0,1.45871457505868,1.11509739501367
3,5,1,0.512821393148707,0.512821393148707,4.2206049090735,17.8135057984953,1.09656143854846,1.20244698851146,4.15413322642832,0,1.78096598991454,1.34385496254196
3,6,0,0.525292907710086,0.525292907710086,5.50641271443145,30.3205809816523,1.09656143854846,1.20244698851146,4.15413322642832,0,2.83348546316109,1.53691730249853
3,7,0,0.499793866026658,0.499793866026658,5.08152920827708,25.8219390945731,1.09656143854846,1.20244698851146,4.15413322642832,0,9.31587760337299,2.08506198534857
3,8,0,0.589909184523362,0.589909184523362,3.23784311515043,10.483628038327,1.09656143854846,1.20244698851146,4.15413322642832,0,9.0515039658953,2.36442857397314
3,9,0,0.533170705329595,0.533170705329595,1.39956120936712,1.95877157876515,1.09656143854846,1.20244698851146,4.15413322642832,0,1.52788645674297,1.30501809967055
3,10,0,0.540167002078757,0.540167002078757,2.65719357253356,7.06067768191367,1.09656143854846,1.20244698851146,4.15413322642832,0,4.28138225392634,3.12509557854476
4,1,1,0.537774953392772,0.537774953392772,2.52367329935198,6.36892692186211,0.329394717732318,0.108500880069953,3.19400360425065,0,6.42498767376447,4.03223492720964
4,2,1,0.558617901892478,0.558617901892478,4.58937609750615,21.0623729643608,0.329394717732318,0.108500880069953,3.19400360425065,0,20.7754081183572,5.58538988282761
4,3,1,0.518984276333271,0.518984276333271,1.7715579725339,3.13841765004843,0.329394717732318,0.108500880069953,3.19400360425065,0,3.48021841738922,2.04734092338119
4,4,1,0.532853180554487,0.532853180554487,17.401696360512,302.819036223458,0.329394717732318,0.108500880069953,3.19400360425065,0,58.0179953521832,4.3141054834794
4,5,1,0.536904751801124,0.536904751801124,1.87903233209712,3.53076250506636,0.329394717732318,0.108500880069953,3.19400360425065,0,1.20557969038133,0.95114318548135
4,6,0,0.594757177060106,0.594757177060106,2.4484507846122,5.99491124466808,0.329394717732318,0.108500880069953,3.19400360425065,0,199.983313797478,2.45050216594996
4,7,0,0.570816773918362,0.570816773918362,1.97265586035291,3.89137114338468,0.329394717732318,0.108500880069953,3.19400360425065,0,5.65034068620664,3.32564462532757
4,8,0,0.540412708266825,0.540412708266825,0.371146004408925,0.13774935658871,0.329394717732318,0.108500880069953,3.19400360425065,0,4.68230261232303,1.92926296745111
4,9,0,0.545393233516313,0.545393233516313,1.26024956283451,1.58822896062456,0.329394717732318,0.108500880069953,3.19400360425065,0,196.717914433435,3.29159157917569
4,10,0,0.571249086112478,0.571249086112478,3.77433190831602,14.2455813541324,0.329394717732318,0.108500880069953,3.19400360425065,0,105.135145934954,25.653570054395
5,1,1,0.562877344626038,0.562877344626038,6.61154340541184,43.7125062016448,0.316968299342473,0.100468902788059,13.8818151333665,0,6.7491071007022,3.35917047032607
5,2,1,0.51042397603102,0.51042397603102,6.55061630767608,42.9105740103918,0.316968299342473,0.100468902788059,13.8818151333665,0,29.2990515666196,1.838684220572
5,3,1,0.506821553827471,0.506821553827471,1.31810269003507,1.7373947014777,0.316968299342473,0.100468902788059,13.8818151333665,0,1.18566864977099,0.96675172106835
5,4,1,0.565680585313715,0.565680585313715,13.8823892278988,192.720730674881,0.316968299342473,0.100468902788059,13.8818151333665,0,64.295163045029,6.85985716822059
5,5,1,0.562403874567361,0.562403874567361,4.6097227073808,21.2495434389421,0.316968299342473,0.100468902788059,13.8818151333665,0,4.33524660859486,1.58354027309665
5,6,0,0.583319208328085,0.583319208328085,18.0458444049278,325.652500286866,0.316968299342473,0.100468902788059,13.8818151333665,0,23.696499356688,3.03997642296977
5,7,0,0.548770652420949,0.548770652420949,6.30802394840265,39.7911661336214,0.316968299342473,0.100468902788059,13.8818151333665,0,17.9312669386936,3.52409006334449
5,8,0,0.559154332841815,0.559154332841815,3.68064980960759,13.5471830209644,0.316968299342473,0.100468902788059,13.8818151333665,0,9.06484735041667,2.35443311476519
5,9,0,0.523343699832065,0.523343699832065,105.335020107456,11095.4664610382,0.316968299342473,0.100468902788059,13.8818151333665,0,22145.0419779267,3.82583289993101
5,10,0,0.550777605823171,0.550777605823171,1.16439656599181,1.35581936289352,0.316968299342473,0.100468902788059,13.8818151333665,0,98.3850172634666,2.33301428092029
6,1,1,0.540323019734085,0.540323019734085,2.7480634862646,7.55185292454077,0.464543845673893,0.21580098455349,7.20787785876103,0,9.85494488650744,3.82792650237401
6,2,1,0.55692545885893,0.55692545885893,8.54448883174609,73.0082893958337,0.464543845673893,0.21580098455349,7.20787785876103,0,9.75952684392774,1.86057788703715
6,3,1,0.556706856437921,0.556706856437921,13.7150089237494,188.101469778525,0.464543845673893,0.21580098455349,7.20787785876103,0,63.1259087140763,9.69151390992834
6,4,1,0.568210132657107,0.568210132657107,14.8205005565111,219.647236745544,0.464543845673893,0.21580098455349,7.20787785876103,0,62.505376163075,4.25837484791375
6,5,1,0.56160581036332,0.56160581036332,24.8506152945035,617.553080515411,0.464543845673893,0.21580098455349,7.20787785876103,0,312.723512130055,23.4540518843307
6,6,0,0.533815843676268,0.533815843676268,5.42303097776332,29.4092649857806,0.464543845673893,0.21580098455349,7.20787785876103,0,50.1481330915072,12.0791129323361
6,7,0,0.559706892246732,0.559706892246732,38.0306638015344,1446.33138918534,0.464543845673893,0.21580098455349,7.20787785876103,0,1204.88626606221,2.18625392792623
6,8,0,0.60388728703954,0.60388728703954,1.16090820286299,1.34770785547457,0.464543845673893,0.21580098455349,7.20787785876103,0,5.72245233552341,2.42079295699919
6,9,0,0.544356361410132,0.544356361410132,7.13851386130835,50.9583801480915,0.464543845673893,0.21580098455349,7.20787785876103,0,13.4702073555643,6.62115902557193
6,10,0,0.580461675735686,0.580461675735686,9.26481603002543,85.8368160702161,0.464543845673893,0.21580098455349,7.20787785876103,0,71.1499361289464,4.15626769471579
