obs_id,y_raw,yhat_raw,residual
437,3,5.235091717962302,-2.2350917179623018
438,9,14.638293033084032,-5.638293033084032
439,9,16.56963569657083,-7.569635696570831
440,72,69.85905809103778,2.140941908962219
441,3,-2.5197899870662255,5.5197899870662255
442,48,41.62726332386391,6.372736676136093
443,72,73.17386988119642,-1.173869881196424
444,9,22.323194860773008,-13.323194860773008
445,72,68.90100580363136,3.0989941963686363
446,48,49.49888122671648,-1.4988812267164775
447,48,52.59077654103888,-4.590776541038878
448,9,12.329072686848043,-3.3290726868480434
449,72,64.18394767688298,7.81605232311702
450,9,4.17998702971574,4.82001297028426
451,9,9.510167337187582,-0.5101673371875819
452,3,-10.27979199687391,13.27979199687391
453,72,64.82409225683529,7.175907743164714
454,72,52.92977079297531,19.07022920702469
455,48,40.589277174625224,7.410722825374776
456,48,40.35130342556956,7.6486965744304385
457,48,45.74349545063827,2.256504549361729
458,72,60.85097096782424,11.149029032175761
459,3,-3.429162431974227,6.429162431974227
460,72,81.31464237427285,-9.31464237427285
461,72,53.08755652814618,18.91244347185382
462,48,54.24881909975214,-6.24881909975214
463,48,40.72216508773209,7.277834912267913
464,72,57.57665611339331,14.423343886606688
465,3,-9.871819163725696,12.871819163725696
466,72,65.18537322322616,6.814626776773835
467,9,27.842863200247074,-18.842863200247074
468,72,63.82366519292165,8.176334807078348
469,72,62.32085236613007,9.679147633869931
470,9,18.249190688515803,-9.249190688515803
471,72,75.92973929503343,-3.9297392950334284
472,72,64.1468715460671,7.8531284539328965
473,48,55.69823918492331,-7.69823918492331
474,9,20.49082749124747,-11.490827491247469
475,72,63.09853874556572,8.901461254434281
476,72,71.77630253694215,0.22369746305784588
477,72,61.276729207352716,10.723270792647284
478,48,52.4078714429916,-4.407871442991599
479,48,39.50429668811198,8.495703311888022
480,9,28.44999479498601,-19.44999479498601
481,72,57.82931595736896,14.170684042631038
482,48,48.8705850607649,-0.8705850607649026
483,72,68.40462425739986,3.5953757426001403
484,48,21.837634547506447,26.162365452493553
485,72,43.34532255011745,28.65467744988255
486,48,47.1436888739347,0.8563111260653002
487,9,13.595169824819536,-4.595169824819536
488,3,-7.12416399395449,10.12416399395449
489,48,37.762347838709815,10.237652161290185
490,3,3.122141993447542,-0.12214199344754206
491,48,44.94429960323061,3.0557003967693888
492,72,69.70811214559342,2.291887854406582
493,72,40.32276509257859,31.677234907421408
494,9,6.058700297005519,2.941299702994481
495,48,57.874473977597276,-9.874473977597276
496,48,65.60695447945702,-17.606954479457016
497,72,66.17005731109407,5.8299426889059305
498,9,12.097411385763486,-3.097411385763486
499,3,-17.964004021376304,20.964004021376304
500,3,-2.4021354321628294,5.402135432162829
501,48,55.34226202386666,-7.34226202386666
502,48,50.370096518432234,-2.3700965184322342
503,72,52.96962855498626,19.030371445013742
504,72,70.98733215989492,1.012667840105081
505,72,74.70998968614963,-2.709989686149626
506,72,53.27087597516923,18.729124024830767
507,72,59.16986299055932,12.830137009440683
508,72,73.25020162765878,-1.2502016276587824
509,48,40.210488218652735,7.789511781347265
510,48,51.920401787793665,-3.920401787793665
511,48,47.20055298163232,0.7994470183676796
512,9,22.07783350374847,-13.077833503748469
513,3,6.309837754366768,-3.309837754366768
514,48,41.92046416864194,6.079535831358058
515,48,45.434088982753195,2.5659110172468047
516,48,47.171491330673476,0.8285086693265242
517,72,66.17841613161785,5.821583868382149
518,72,62.138605951586584,9.861394048413416
519,9,7.030477910269433,1.9695220897305674
520,72,54.479880420324925,17.520119579675075
521,72,79.79158750711736,-7.791587507117356
522,48,33.14415045715011,14.855849542849889
523,9,16.70339638681064,-7.703396386810638
524,9,22.59972605701635,-13.599726057016351
525,9,18.77293066285906,-9.77293066285906
526,48,44.853380329349164,3.1466196706508356
527,72,37.43337334260476,34.56662665739524
528,72,76.60653528756087,-4.606535287560874
529,48,40.15701351843683,7.842986481563173
530,48,55.923273792386645,-7.923273792386645
531,72,79.23317290953331,-7.233172909533309
